137,AMBAR FROZEN FOODS OPP. NEW SHABINA ,"FOODS, GIDC 
AREA, NR. REAL FROZEN FOODS, 
VERAVAL/362269, Gujarat",7878602302,ambarfrozenfoodsdoc@gmail.com,N.A.,"GU1/RX/334/18 23/08/2018 
22/08/2024",Frozen,
138,"BHAVANI SEAFOODS Plot No. 12/13, ","Fishery Harbour, 
Bhidiya, Veraval-362 267, Gujarat",,,,"GU1/RX/049/05 23/02/2005 
22/02/2014",Frozen,
139,BHISTI EXPORTS ,"Plot No.601, G.I.D.C. Estate, Veraval 
Junagadh Dist., Gujarat",2876231063,bhisti1@yahoo.com,,"GU1/RX/133/08 08/10/2008 
31/03/2012",Frozen,
140,CHANDRASHILA EXPORTS KAMNATH SOCIETY ,"BHALPARA ROAD 
VERAVAL, Gujarat",9898299230,chandrashilavrl@gmail.com,,"GU1/RX/396/23 31/01/2023 
30/01/2026",Frozen,
141,DEEPMALA FISHERIES Plot No.805 GIDC Estate Veraval ,"Plot No.805 GIDC Esate Veraval, Gujarat",2876233132,deepmalafisheries@gmail.com,,"GU1/RX/327/17 24/10/2017 
23/10/2023",Frozen,
142,DEEPMALA MARINE ,"EXPORTS 
Near Fisheries Terminal Gate, Bhidiya Plot, 
Veraval-362267, GUJARAT, Gujarat",02876 231036,,,"GU1/RX/106/08 08/01/2008 
06/01/2026",Frozen,
143,"FAVOURITE EXPORTS GIDC Estate, ","Plot No.611 
Veraval/362269, Gujarat",9898622015,favouritexports@gmail.com,,"GU1/RX/395/23 16/01/2023 
15/01/2026",Frozen,
144,GLOBUS MARINE ,"EXPORTS 
YOGINI, VIDHYUT NAGAR SOCIETY, 
60 FEET ROAD, VERAVAL /362265, Gujarat",9978881087,globusexpo@gmail.com,N.A.,"GU1/RX/354/19 08/08/2019 
07/08/2025",Frozen,
145,GOPAL FISHERIES ,"Plot No 44 - 47 
Fishery Harbour ,Bhidiya, Veraval - 362267, Gujarat",2876231930,gopalsf@yahoo.co.in,,"GU1/RX/175/10 11/10/2010 
10/10/2013",Frozen,
,,,,,,,,
146,HLN ENTERPRISES ,"B-113,Vivekanand society, Opp,G.I.D.C,Estate,Somnath Road 
Veraval -362268, Gujarat",02876-233108,monarch.foods.pl@gmail.com,,"GU1/RX/260/14 03/07/2014 
02/07/2017",Frozen,
147,"JINNY MARINE TRADERS Plot No. 1306/1311, ","GIDC Estate, 
Veraval-362 269, Gujarat",,,,"GU1/RX/050/05 23/02/2005 
21/02/2023","Frozen 
Freeze Dried 
Dried 
Live other than ornamental fish Chilled 
Ornamental Fish",
148,"KARTIK COLD STORAGE PLOT No.1308, ","G.I.D.C.
VERAVAL-362269./362269, Gujarat",2876232330,masani_ad1@yahoo.co.in,WWW.KARTIKCOLDSTORAGE.COM,"GU1/RX/296/16 22/01/2016 
21/01/2019",Frozen,
149,"KESHODWALA FOODS Plot No. 305, ","GIDC Estate, 
Veraval-362 269, Gujarat",,,,"GU1/RX/054/05 18/03/2005 
17/03/2014","Freeze Dried 
Dried 
Live other than ornamental fish Chilled 
Ornamental Fish",
150,"KESHODWALA FOODS PLOT NO.305, GIDC ","ESTATE, 
VERAVAL 362 269 
GUJARAT INDIA/362269, Gujarat",9825221240,lab.keshodwala@gmail.com,keshodwala.com,"GU1/RX/387/22 10/08/2022 
09/08/2025",Frozen,
151,KEVAL EXPORTS ,"Prakash Complex, Opp. Radha Krishna Temple, 
Street No.1, Veraval-362265., Gujarat",2876232499,kevalexports@yahoo.co.in,,"GU1/RX/209/12 18/05/2012 
31/03/2020",Frozen,
152,KHAIYA EXPORTS ,"KRISHIV, OPP- AKSHAY 
APPARTMENT 
VIVEKANAND SOCIETY,60 FEET ROAD 
VERAVAL/362266, Gujarat",9898183410,khaiyaexports@gmail.com,,"GU1/RX/336/18 12/09/2018 
11/09/2021",Frozen,
153,"M/S GOHEL EXPORTS Krishna, Ghanshyam Plot, Street No.7, ","Veraval-362265, Gujarat",,gohelexports@yahoo.com,www.gohelexports.com,"GU1/RX/280/15 23/04/2015 
31/03/2025",Frozen,
154,M/S INDIAN EXPORTS ,"PLOT NO 1316/1-2 
G.I.D.C ESTATE VERAVAL 362269 
GUJARAT-INDIA9/362269, Gujarat",2876232466,indianexports.document@gmail.com,,"GU1/RX/341/18 20/11/2018 
19/11/2024",Frozen,"Frozen:Fish Wild(RIBBON FISH,YELLOW CROAKER,SILVER 
CROAKER,LEATHER JACKET,INDIAN MACKEREL,HORSE 
MACKEREL,COBIA FISH,SOLE FISH,YELLOW FIN TUNA,BONITO TUNA,SKIP JACK TUNA,LONG TAIL TUNA,MAHI MAHI 
FISH,SILVER POMFRET,BLACK POMFRET,EEL FISH,LIZARD FISH,BARRACUDA FISH,KING FISH,PINK SNAPPER,Japanese Threadfin Bream,KING MACKEREL,REEF COD,COWTAIL STING RAY,CHINESE POMFRET,SEER FISH,LITTLE TUNNY,BULL 
EYE,BIG EYE TUNA,SNAPPER,LONG SPINE 
GROUPER,THORNYCHEEK GROUPER,TIGER TOOTH 
CROAKER,SIN CROAKER,YELLOWTAIL SCAD,INDIAN 
SCAD,BIGEYE SCAD,DOUBLE SPOTTED QUEEN FISH,LEATHER SKIN,MALABAR TREVALLY,LARGE HEADED RIBBON 
FISH,HAIRTAIL RIBBON FISH,SPOTTED CAT FISH,GIANT MARINE CAT FISH,INDIAN OIL SARDINE,HILSA,INDIAN 
HALIBUT,SMOOTH WOLF HERRING,MALABAR TONGUE 
SOLE,BOMBAY DUCK,INDIAN SALMON,INDIAN 
THREADFIN,SWORD FISH,BLACK MARLIN,INDO PACIFIC SAIL FISH,INDIAN CONGER EEL,SEA BASS,GOAT FISH,PARROT 
FISH,MILK FISH,WHITE FISH,LONG SPINE SEA-
BREAM,BARRAMUNDI,GREY MULLET,CATLA) 
Frozen:Shrimp Wild(KARIKADI SHRIMP,INDIAN SQUID,NEEDLE SQUID,MANDAPAM FLOWER PRAWN,PACIFIC WHITE 
SHRIMP,FLOWER PRAWN,PINK SHRIMP,SAND SHRIMP,KING PRAWN,ARABIAN RED SHRIMP,DEEP SEA SHRIMP,KUTCH 
PRAWN,SPECKLED PRAWN,TIGER PRAWN,KURUMA 
PRAWN,RAINBOW PRAWN,HUNTER SHRIMP) 
Frozen:Cuttlefish(PHARAOH CUTTLEFISH,CUTTLE FISH,NEEDLE CUTTLEFISH,SPINELESS CUTTLEFISH) 
Frozen:Squid(KARIKADI SHRIMP,INDIAN SQUID,NEEDLE SQUID) Frozen:Octopus(OCTOPUS (MARBLED OCTOPUS)) 
Frozen:Lobster(RAW ROCK LOBSTER,SAND LOBSTER)"
155,"M/S JAMADAR EXPORTS B/H Krishna Mall, ","Bhidiya Road, 
Veraval/362269, Gujarat",9687777633,jamadar96@hotmail.com,-,"GU1/RX/391/22 12/09/2022 
04/06/2025",Frozen,
156,"M/S RAHIMI EXPORTS Khara Kuva, ","Veraval-362265, Gujarat",2876243392,rahimiexports@gmail.com,,"GU1/RX/281/15 27/04/2015 
26/04/2024",Frozen,
,M/S RAMESHWAR COLD STORAGE,,,,,"GU1/RX/056/05
","Canned/Bottled/Retort Pouched Product 
Freeze Dried
","	"
"
157",,"Somnath Road, 
Bhidiya, 
Veraval-362 269, Gujarat",,,,12/04/2005 11/04/2023,"Dried 
Chilled 
Ornamental Fish",
158,M/S SOMNATH MARINE EXPORT ,"M/s Somnath Marine Export GIDC Plot no.308 
Veraval, Gujarat",02876-231960,somnathmarine@gmail.com,,"GU1/RX/263/14 08/07/2014 
07/07/2020",Frozen,
159,M/S. GOPAL SEA FOODS PLOT NO. 2-4 ,"G.I.D.C. ESTATE 
VERAVAL/362269, Gujarat",2876232197,gopalsf@gmail.com,,"GU1/RX/377/21 23/08/2021 
22/08/2024",Frozen,
160,M/S. SHAFI MARINE ,"KAUSHAR COLONY, ST NO2, TALALA ROAD 
VERAVAL 
/362265, Gujarat",9898059470,shafimarine@gmail.com,www.shafimarine.com,"GU1/RX/329/18 16/03/2018 
15/03/2024",Frozen,"Frozen:Squid(FROZEN CUTTLEFISH WHOLE/ WHOLE CLEANED ,,FROZEN SQUID WHOLE / WHOLE CLEANED ,,FROZEN KING FISH,,FROZEN CORVINA,,FROZEN CROAKER FISH ,,FROZEN RIBBON FISH,,FROZEN LEATHER JACKET,,FROZEN INDIAN MACKEREL ,,FROZEN STING RAY ,,FROZEN HORSE 
MACKEREL,,FROZEN EEL FISH,,FROZEN REEF COD,,FROZEN MAHI MAHI ,,FROZEN YELLOW TAIL SCAD,,FROZEN JTB ,,FROZEN LEATHER SKIN,,FROZEN SNAPPER,,FROZEN SOLE FISH,,FROZEN POMFRET,,FROZEN OCTOPUS,,FROZEN TUNA ,)"
161,M/S.BLU MARINE EXPORT PLOT NO.308 ,"G.I.D.C ESTATE SOMNATH ROAD VERAVAL 
/362269, Gujarat",9106649691,blumarinedocs@gmail.com,,"GU1/RX/379/21 07/10/2021 
06/10/2024",Frozen,"Frozen:Fish Wild(FROZEN RIBBON FISH,FROZEN CROAKER 
FISH,FROZEN SQUID WHOLE ROUND,FROZEN GROUPER 
FISH,FROZEN HILSA FISH,FROZEN SILVER POMFRET,FROZEN BLACK POMFRET,FROZEN KINGFISH,FROZEN EEL FISH,FROZEN BARRACUDA WHOLE ROUND,FROZEN WHITE FISH,FROZEN REEFCOD WHOLE ROUND,FROZEN YELLOW TAIL SCAD,FROZEN INDIAN MACKEREL,FROZEN HORSE MACKEREL,FROZEN 
BOMBAY DUCK,FROZEN CUTTLEFISH WHOLE 
CLEANED,FROZEN BABY CUTTLEFISH,FROZEN BABY SQUID WHOLE ROUND,FROZEN SKIPJACK TUNA,FROZEN CUT SQUID SKIN ON,FROZEN SQUID TENTACLES,FROZEN MAHI MAHI WHOLE GTD,FROZEN CAT FISH,FROZEN BULLEYE,FROZEN CRAB WHOLE,FROZEN STING RAY,FROZEN YELLOW FIN 
TUNA,FROZEN OCTOPUS WHOLE CLEANED,FROZEN KOOTH FILLETS)"
162,M/S.S.S.INTERNATIONAL PLOT NO.604/605 ,"G.I.D.C.
VERAVAL/362269, Gujarat",2876232888,ssintervrl@gmail.com,WWW.ssigroup.co.in,"GU1/RX/394/22 15/11/2022 
14/11/2025",Frozen,
163,"MARUTI FROZEN FOODS BARA ROAD, MANGROL-362225 ","GUJARAT, Gujarat",9227111122,marutifrozenfoods2014@gmail.com,,"GU1/RX/384/22 16/06/2022 
15/06/2025",Frozen,
164,MINAZ EXPORTS ,"DUVAGIRI SOCIETY,NEAR FALAH MASJID 
ALIBHAI SOCIETY MAIN ROAD SOMNATH TAKIES AREA 
VERAVAL, Gujarat",8238633111,minazexports@gmail.com,-,"GU1/RX/393/22 03/11/2022 
02/11/2025",Frozen,
165,MIRA SEAFOODS ,"PLOT NO. 1008, G.I.D.C.
ESTATE, 
VERAVAL-362269., Gujarat",2876232193,mirafish_ad1@bsnl.net.in,,"GU1/RX/200/12 02/01/2012 
31/03/2022",Frozen,
166,NEW FAIZAN FOODS ,"TAWAKAL MANZIL, 
NEAR JABBAR CHOWK, BAHARKOT, 
VERAVAL-362265, Gujarat",2876231395,newfaizan@gmail.com,,"GU1/RX/184/11 03/05/2011 
02/05/2014",Frozen,
167,NEW FAIZAN FOODS ,"PLOT NO. 301 
GIDC ESTATE 
BEHIND ASSOCIATION HALL, VERAVAL/362269, Gujarat",9227535505,newfaizan@gmail.com,www.newfaizan.com,"GU1/RX/318/17 23/06/2017 
22/06/2023",Frozen,
168,R.K. ICE AND COLD ,"STORAGE, 
Bunder Bara Road, 
Mangrol-362225., Gujarat",2878222820,rkics2003@yahoo.com,,"GU1/RX/144/09 02/06/2009 
29/09/2015",Frozen,
169,"REAL EXPORTS Plot No 8 & 9, ","Somnath Road, 
Veraval, Gujarat",2876232035,real1112@gmail.com,www.realrameshwar.com,"GU1/RX/174/10 05/10/2010 
31/03/2023",Frozen,
170,"REAL FROZEN FOODS Plot No 705,GIDC Estate Veraval-362269, Gujarat",,,realfoodsvrl@gmail.com,,"GU1/RX/273/14 22/10/2014 
31/03/2022",Frozen,
171,REGENT MARINE ,"INDUSTRIES 
Opp. Taj Restaurant, Patan road 
Veraval 
Gujarat -362269, Gujarat",2876231166,regentgaffar@gmail.com,,"GU1/RX/239/13 21/08/2013 
31/03/2023",Frozen,
,,,,,,,,"	"
,,,,,,,,
172,SAGAR MARINE IMPEX BEHIND TRIVEDI WEIGH BRIDGE ,"NEAR KEVAL EXPORT, BALKA ROAD 
VERAVAL-362269/362269, Gujarat",9898589612,sagarmarineimpex@gmail.com,,"GU1/RX/364/19 13/11/2019 
12/11/2025",Frozen,
173,SUN EXPORTS ,"Plot No. 1313 
GIDC Estate 
Veraval/362269, Gujarat",2876232300,sunexports12@gmail.com,,"GU1/RX/388/22 22/08/2022 
21/08/2025",Frozen,
